occurrenceID,eventID,basisOfRecord,taxonID,scientificName,recordedBy,individualCount,organismQuantity,organismQuantityType,occurrenceStatus,publicDisplay,dataAccess,pass,length,mass,geneticsSampled,occurrenceRemarks
POU1-2021-124,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,174,54,N,
POU1-2021-125,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,225,100,N,verbatim mass(g) >100
POU1-2021-126,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,57,1,N,
POU1-2021-127,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,168,46,N,
POU1-2021-128,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,129,24,N,
POU1-2021-129,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,188,72,N,
POU1-2021-130,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,171,53,N,
POU1-2021-131,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,175,48,N,
POU1-2021-132,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,135,25,N,
POU1-2021-133,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,149,30,N,
POU1-2021-134,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,136,25,N,
POU1-2021-135,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,150,32,N,
POU1-2021-136,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,170,39,N,
POU1-2021-137,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,185,55,N,
POU1-2021-138,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,185,59,N,
POU1-2021-139,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,168,50,N,
POU1-2021-140,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,132,25,N,
POU1-2021-141,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,172,48,N,
POU1-2021-142,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,221,100,N,verbatim mass(g) >100
POU1-2021-143,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,118,16,N,
POU1-2021-144,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,69,3,N,
POU1-2021-145,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,136,21,N,
POU1-2021-146,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,65,3,N,
POU1-2021-147,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,70,3,N,
POU1-2021-148,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,108,11,N,
POU1-2021-149,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,143,26,N,
POU1-2021-150,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,134,22,N,
POU1-2021-151,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,147,30,N,
POU1-2021-152,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,173,55,N,
POU1-2021-153,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,187,51,N,
POU1-2021-154,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,170,51,N,
POU1-2021-155,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,170,51,N,
POU1-2021-156,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,176,50,N,
POU1-2021-157,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,193,65,N,
POU1-2021-158,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,210,89,N,
POU1-2021-159,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,115,14,N,
POU1-2021-160,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,149,29,N,
POU1-2021-161,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,130,21,N,
POU1-2021-162,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,185,57,N,
POU1-2021-163,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,165,52,N,
POU1-2021-164,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,156,39,N,
POU1-2021-165,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,163,47,N,
POU1-2021-166,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,172,43,N,
POU1-2021-167,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,172,55,N,
POU1-2021-168,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,156,42,N,
POU1-2021-169,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,199,81,N,
POU1-2021-170,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,203,85,N,
POU1-2021-171,POU1-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,2,215,100,N,verbatim mass(g) >100
POU5-2021-001,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,115,14,Y,
POU5-2021-002,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,136,26,Y,
POU5-2021-003,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,136,25,Y,
POU5-2021-004,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,145,29,Y,
POU5-2021-005,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,155,34,Y,
POU5-2021-006,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,144,28,Y,
POU5-2021-007,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,162,52,Y,
POU5-2021-008,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,176,51,Y,
POU5-2021-009,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,249,100,Y,verbatim mass(g) >100
POU5-2021-010,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,64,3,Y,
POU5-2021-011,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,170,28,Y,
POU5-2021-012,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,171,46,Y,
POU5-2021-013,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,174,52,Y,
POU5-2021-014,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,181,45,Y,
POU5-2021-015,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,190,73,Y,
POU5-2021-016,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,182,59,Y,
POU5-2021-017,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,169,44,Y,
POU5-2021-018,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,139,29,Y,
POU5-2021-019,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,175,49,Y,
POU5-2021-020,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,170,49,Y,
POU5-2021-021,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,180,70,Y,
POU5-2021-022,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,165,40,Y,
POU5-2021-023,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,185,64,Y,
POU5-2021-024,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,176,66,Y,
POU5-2021-025,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,185,66,Y,
POU5-2021-026,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,105,13,Y,
POU5-2021-027,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,189,65,Y,
POU5-2021-028,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,175,47,Y,
POU5-2021-029,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,189,68,Y,
POU5-2021-030,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,145,28,Y,
POU5-2021-031,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,111,15,Y,
POU5-2021-032,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,65,4,Y,
POU5-2021-033,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,140,21,Y,
POU5-2021-034,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,176,46,Y,
POU5-2021-035,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,119,16,Y,
POU5-2021-036,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,151,36,Y,
POU5-2021-037,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,115,16,Y,
POU5-2021-038,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,211,100,N,verbatim mass(g) >100
POU5-2021-039,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,194,82,Y,
POU5-2021-040,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,155,43,Y,
POU5-2021-041,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,200,100,Y,verbatim mass(g) >100
POU5-2021-042,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,195,74,Y,
POU5-2021-043,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,201,79,Y,
POU5-2021-044,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,215,100,Y,verbatim mass(g) >100
POU5-2021-045,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,234,100,Y,verbatim mass(g) >100
POU5-2021-046,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,204,92,Y,
POU5-2021-047,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,209,91,Y,
POU5-2021-048,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,200,75,Y,
POU5-2021-049,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,179,62,Y,
POU5-2021-050,POU5-2021,HumanObservation,CRT,"Oncorhynchus clarkii (Richardson, 1836)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,105,10,N,
POU5-2021-051,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,169,48,Y,
POU5-2021-052,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,184,55,Y,
POU5-2021-053,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,141,31,N,
POU5-2021-054,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,146,34,N,
POU5-2021-055,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,194,76,N,
POU5-2021-056,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,175,62,N,
POU5-2021-057,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,195,88,N,
POU5-2021-058,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,175,51,N,
POU5-2021-059,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,181,64,N,
POU5-2021-060,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,111,14,N,
POU5-2021-061,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,210,80,N,
POU5-2021-062,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,179,78,N,
POU5-2021-063,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,175,51,N,
POU5-2021-064,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,177,54,N,
POU5-2021-065,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,146,29,N,
POU5-2021-066,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,180,51,N,
POU5-2021-067,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,180,54,N,
POU5-2021-068,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,183,71,N,
POU5-2021-069,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,179,63,N,
POU5-2021-070,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,178,56,N,
POU5-2021-071,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,192,76,N,
POU5-2021-072,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,150,35,N,
POU5-2021-073,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,158,35,N,
POU5-2021-074,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,200,78,N,
POU5-2021-075,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,215,100,N,
POU5-2021-076,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,182,63,N,
POU5-2021-077,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,165,38,N,
POU5-2021-078,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,170,48,N,
POU5-2021-079,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,181,66,N,
POU5-2021-080,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,170,45,N,
POU5-2021-081,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,174,59,N,
POU5-2021-082,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,176,56,N,
POU5-2021-083,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,144,29,N,
POU5-2021-084,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,165,43,N,
POU5-2021-085,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,130,23,N,
POU5-2021-086,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,191,60,N,
POU5-2021-087,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,113,15,N,
POU5-2021-088,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,184,65,N,
POU5-2021-089,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,167,55,N,
POU5-2021-090,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,184,74,N,
POU5-2021-091,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,174,47,N,
POU5-2021-092,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,146,28,N,
POU5-2021-093,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,122,18,N,
POU5-2021-094,POU5-2021,HumanObservation,BRK,"Salvelinus fontinalis (Mitchill, 1814)","YK,DP,LF",1,1,individuals,present,yes,unrestricted,1,166,45,N,
